ndataset,es,errorsd,n,k,hyp_val,seed
686,0,0,20,2,0.1,393363815
687,0,0,20,2,0.1,1722582714
688,0,0,20,2,0.1,2099272108
689,0,0,20,2,0.1,1574692828
690,0,0,20,2,0.1,1506752642
691,0,0,20,2,0.1,1965826036
692,0,0,20,2,0.1,1881295103
693,0,0,20,2,0.1,1621615292
694,0,0,20,2,0.1,1844165105
695,0,0,20,2,0.1,710227091
696,0,0,20,2,0.1,1362001675
697,0,0,20,2,0.1,1060110028
698,0,0,20,2,0.1,226676596
699,0,0,20,2,0.1,194916968
700,0,0,20,2,0.1,1998841866
701,0,0,20,2,0.1,1840965037
702,0,0,20,2,0.1,1881896591
703,0,0,20,2,0.1,1669030685
704,0,0,20,2,0.1,41023343
705,0,0,20,2,0.1,2033190157
706,0,0,20,2,0.1,1725572608
707,0,0,20,2,0.1,1264300233
708,0,0,20,2,0.1,1112578001
709,0,0,20,2,0.1,1613830204
710,0,0,20,2,0.1,571859908
711,0,0,20,2,0.1,1274620748
712,0,0,20,2,0.1,1023690929
713,0,0,20,2,0.1,1660642481
714,0,0,20,2,0.1,166211174
715,0,0,20,2,0.1,1882277778
716,0,0,20,2,0.1,1854410549
717,0,0,20,2,0.1,757886405
718,0,0,20,2,0.1,1216307918
719,0,0,20,2,0.1,2133918626
720,0,0,20,2,0.1,1449708255
721,0,0,20,2,0.1,262065773
722,0,0,20,2,0.1,525018451
723,0,0,20,2,0.1,1437587729
724,0,0,20,2,0.1,2098340006
725,0,0,20,2,0.1,1885890325
726,0,0,20,2,0.1,1759030698
727,0,0,20,2,0.1,86900201
728,0,0,20,2,0.1,1678868772
729,0,0,20,2,0.1,1734395635
730,0,0,20,2,0.1,1319883442
731,0,0,20,2,0.1,975679315
732,0,0,20,2,0.1,778874803
733,0,0,20,2,0.1,252258225
734,0,0,20,2,0.1,2056838881
735,0,0,20,2,0.1,1013353942
736,0,0,20,2,0.1,169023007
737,0,0,20,2,0.1,351230793
738,0,0,20,2,0.1,1749638576
739,0,0,20,2,0.1,944660649
740,0,0,20,2,0.1,1164539933
741,0,0,20,2,0.1,213464770
742,0,0,20,2,0.1,1261554296
743,0,0,20,2,0.1,69864667
744,0,0,20,2,0.1,71175980
745,0,0,20,2,0.1,1737716960
746,0,0,20,2,0.1,490286796
747,0,0,20,2,0.1,464963337
748,0,0,20,2,0.1,697127042
749,0,0,20,2,0.1,326436853
750,0,0,20,2,0.1,1741333602
751,0,0,20,2,0.1,380347024
752,0,0,20,2,0.1,2031121836
753,0,0,20,2,0.1,1823288826
754,0,0,20,2,0.1,443884289
755,0,0,20,2,0.1,2006387493
756,0,0,20,2,0.1,921724444
757,0,0,20,2,0.1,931288869
758,0,0,20,2,0.1,1418515274
759,0,0,20,2,0.1,595689076
760,0,0,20,2,0.1,332630537
761,0,0,20,2,0.1,1655092778
762,0,0,20,2,0.1,1507623145
763,0,0,20,2,0.1,1961723822
764,0,0,20,2,0.1,967217499
765,0,0,20,2,0.1,1676473938
766,0,0,20,2,0.1,601123015
767,0,0,20,2,0.1,1102200309
768,0,0,20,2,0.1,1193979770
769,0,0,20,2,0.1,1676626658
770,0,0,20,2,0.1,278075777
771,0,0,20,2,0.1,2081830090
772,0,0,20,2,0.1,442954679
773,0,0,20,2,0.1,779170654
774,0,0,20,2,0.1,789518137
775,0,0,20,2,0.1,1053814151
776,0,0,20,2,0.1,412627783
777,0,0,20,2,0.1,1003654011
778,0,0,20,2,0.1,851671106
779,0,0,20,2,0.1,1426902818
780,0,0,20,2,0.1,156923839
781,0,0,20,2,0.1,1414478226
782,0,0,20,2,0.1,598945532
783,0,0,20,2,0.1,735125670
784,0,0,20,2,0.1,914719727
785,0,0,20,2,0.1,55348345
786,0,0,20,2,0.1,2044830368
787,0,0,20,2,0.1,2107327195
788,0,0,20,2,0.1,2054024991
789,0,0,20,2,0.1,1667331732
790,0,0,20,2,0.1,139845390
791,0,0,20,2,0.1,1517525992
792,0,0,20,2,0.1,1332876230
793,0,0,20,2,0.1,941546315
794,0,0,20,2,0.1,94725551
795,0,0,20,2,0.1,139646809
796,0,0,20,2,0.1,582990425
797,0,0,20,2,0.1,1789707109
798,0,0,20,2,0.1,785590163
799,0,0,20,2,0.1,1710303789
800,0,0,20,2,0.1,1572015892
801,0,0,20,2,0.1,584035328
802,0,0,20,2,0.1,1590528945
803,0,0,20,2,0.1,831544278
804,0,0,20,2,0.1,969153012
805,0,0,20,2,0.1,998316496
806,0,0,20,2,0.1,197066923
807,0,0,20,2,0.1,127377715
808,0,0,20,2,0.1,1957655048
809,0,0,20,2,0.1,1889329212
810,0,0,20,2,0.1,110558390
811,0,0,20,2,0.1,1526373899
812,0,0,20,2,0.1,1353673673
813,0,0,20,2,0.1,1388673304
814,0,0,20,2,0.1,495104452
815,0,0,20,2,0.1,1566812377
816,0,0,20,2,0.1,372602384
817,0,0,20,2,0.1,427467597
818,0,0,20,2,0.1,1110168361
819,0,0,20,2,0.1,1111100155
820,0,0,20,2,0.1,393061399
821,0,0,20,2,0.1,352010359
822,0,0,20,2,0.1,1593228159
823,0,0,20,2,0.1,1146206513
824,0,0,20,2,0.1,648448616
825,0,0,20,2,0.1,422367114
826,0,0,20,2,0.1,1093807991
827,0,0,20,2,0.1,323526345
828,0,0,20,2,0.1,343334511
829,0,0,20,2,0.1,1902949767
830,0,0,20,2,0.1,933144137
831,0,0,20,2,0.1,429166227
832,0,0,20,2,0.1,164400354
833,0,0,20,2,0.1,28960872
834,0,0,20,2,0.1,1723910076
835,0,0,20,2,0.1,1002539409
836,0,0,20,2,0.1,319894813
837,0,0,20,2,0.1,1539083736
838,0,0,20,2,0.1,117651020
839,0,0,20,2,0.1,1848554724
840,0,0,20,2,0.1,592127906
841,0,0,20,2,0.1,887654811
842,0,0,20,2,0.1,1315868173
843,0,0,20,2,0.1,131776973
844,0,0,20,2,0.1,68962553
845,0,0,20,2,0.1,1207643404
846,0,0,20,2,0.1,1264629333
847,0,0,20,2,0.1,968932929
848,0,0,20,2,0.1,1510752379
849,0,0,20,2,0.1,999714035
850,0,0,20,2,0.1,322175363
851,0,0,20,2,0.1,972039951
852,0,0,20,2,0.1,1204209459
853,0,0,20,2,0.1,1709929851
854,0,0,20,2,0.1,1922186409
855,0,0,20,2,0.1,219771377
856,0,0,20,2,0.1,1052454210
857,0,0,20,2,0.1,874767126
858,0,0,20,2,0.1,532595750
859,0,0,20,2,0.1,560963321
860,0,0,20,2,0.1,142805001
861,0,0,20,2,0.1,1372714851
862,0,0,20,2,0.1,307843959
863,0,0,20,2,0.1,51382063
864,0,0,20,2,0.1,1926549809
865,0,0,20,2,0.1,1623905207
866,0,0,20,2,0.1,8780806
867,0,0,20,2,0.1,1039482436
868,0,0,20,2,0.1,1116727034
869,0,0,20,2,0.1,815094559
870,0,0,20,2,0.1,1067201454
871,0,0,20,2,0.1,346431739
872,0,0,20,2,0.1,377417672
873,0,0,20,2,0.1,1455059213
874,0,0,20,2,0.1,1743986482
875,0,0,20,2,0.1,46877907
876,0,0,20,2,0.1,1882653697
877,0,0,20,2,0.1,890135163
878,0,0,20,2,0.1,1429772080
879,0,0,20,2,0.1,924578090
880,0,0,20,2,0.1,598093680
881,0,0,20,2,0.1,978416881
882,0,0,20,2,0.1,923563024
883,0,0,20,2,0.1,1614415892
884,0,0,20,2,0.1,105102873
885,0,0,20,2,0.1,71282854
886,0,0,20,2,0.1,520003846
887,0,0,20,2,0.1,1193067967
888,0,0,20,2,0.1,2137715755
889,0,0,20,2,0.1,2068301311
890,0,0,20,2,0.1,979697575
891,0,0,20,2,0.1,1755495754
892,0,0,20,2,0.1,531791665
893,0,0,20,2,0.1,137574047
894,0,0,20,2,0.1,694584693
895,0,0,20,2,0.1,2108894764
896,0,0,20,2,0.1,209605984
897,0,0,20,2,0.1,371702301
898,0,0,20,2,0.1,735580114
899,0,0,20,2,0.1,82426451
900,0,0,20,2,0.1,222681962
901,0,0,20,2,0.1,1747412497
902,0,0,20,2,0.1,1518992058
903,0,0,20,2,0.1,37782745
904,0,0,20,2,0.1,1255510072
905,0,0,20,2,0.1,184755441
906,0,0,20,2,0.1,1516197511
907,0,0,20,2,0.1,305691532
908,0,0,20,2,0.1,1414755071
909,0,0,20,2,0.1,487404786
910,0,0,20,2,0.1,1077695907
911,0,0,20,2,0.1,1087054901
912,0,0,20,2,0.1,1058624104
913,0,0,20,2,0.1,1908964124
914,0,0,20,2,0.1,462878425
915,0,0,20,2,0.1,1050105168
916,0,0,20,2,0.1,1186525121
917,0,0,20,2,0.1,2051765007
918,0,0,20,2,0.1,976629444
919,0,0,20,2,0.1,1493764861
920,0,0,20,2,0.1,626246205
921,0,0,20,2,0.1,856194498
922,0,0,20,2,0.1,2125382753
923,0,0,20,2,0.1,1243035121
924,0,0,20,2,0.1,1865968862
925,0,0,20,2,0.1,895908139
926,0,0,20,2,0.1,2009930431
927,0,0,20,2,0.1,1090403974
928,0,0,20,2,0.1,2143515802
929,0,0,20,2,0.1,303489728
930,0,0,20,2,0.1,1551596716
931,0,0,20,2,0.1,581077529
932,0,0,20,2,0.1,2069139300
933,0,0,20,2,0.1,13451313
934,0,0,20,2,0.1,437509998
935,0,0,20,2,0.1,209919449
936,0,0,20,2,0.1,1069241944
937,0,0,20,2,0.1,183876097
938,0,0,20,2,0.1,460848309
939,0,0,20,2,0.1,1082621565
940,0,0,20,2,0.1,2037432453
941,0,0,20,2,0.1,1387327327
942,0,0,20,2,0.1,851247088
943,0,0,20,2,0.1,147052240
944,0,0,20,2,0.1,1899334287
945,0,0,20,2,0.1,469407711
946,0,0,20,2,0.1,338311547
947,0,0,20,2,0.1,1109897521
948,0,0,20,2,0.1,485851733
949,0,0,20,2,0.1,462646281
950,0,0,20,2,0.1,1012131212
951,0,0,20,2,0.1,1533919942
952,0,0,20,2,0.1,1431809839
953,0,0,20,2,0.1,1788663269
954,0,0,20,2,0.1,1940352853
955,0,0,20,2,0.1,1266396732
956,0,0,20,2,0.1,1230508712
957,0,0,20,2,0.1,1712918738
958,0,0,20,2,0.1,353170591
959,0,0,20,2,0.1,190540783
960,0,0,20,2,0.1,1526507432
961,0,0,20,2,0.1,237242421
962,0,0,20,2,0.1,572306366
963,0,0,20,2,0.1,2046726469
964,0,0,20,2,0.1,1623774968
965,0,0,20,2,0.1,324771431
966,0,0,20,2,0.1,1127094976
967,0,0,20,2,0.1,388398897
968,0,0,20,2,0.1,723905528
969,0,0,20,2,0.1,1320734669
970,0,0,20,2,0.1,831660032
971,0,0,20,2,0.1,1182121663
972,0,0,20,2,0.1,210056843
973,0,0,20,2,0.1,1125971645
974,0,0,20,2,0.1,895161526
975,0,0,20,2,0.1,1800689478
976,0,0,20,2,0.1,1488516018
977,0,0,20,2,0.1,2136739625
978,0,0,20,2,0.1,1138526285
979,0,0,20,2,0.1,1113641286
980,0,0,20,2,0.1,1339976760
981,0,0,20,2,0.1,156111274
982,0,0,20,2,0.1,757890767
983,0,0,20,2,0.1,1360756109
984,0,0,20,2,0.1,409550630
985,0,0,20,2,0.1,192636058
986,0,0,20,2,0.1,908388445
987,0,0,20,2,0.1,2037339812
988,0,0,20,2,0.1,444846412
989,0,0,20,2,0.1,1389048066
990,0,0,20,2,0.1,793275764
991,0,0,20,2,0.1,1603852043
992,0,0,20,2,0.1,902901932
993,0,0,20,2,0.1,2032279507
994,0,0,20,2,0.1,215872027
995,0,0,20,2,0.1,1076773048
996,0,0,20,2,0.1,377135699
997,0,0,20,2,0.1,1841698200
998,0,0,20,2,0.1,1810665496
999,0,0,20,2,0.1,958570878
1000,0,0,20,2,0.1,1684373102
1,0.1,0,20,2,0.1,2105902487
2,0.1,0,20,2,0.1,1406091527
3,0.1,0,20,2,0.1,1117311305
4,0.1,0,20,2,0.1,1539160517
5,0.1,0,20,2,0.1,1171102947
6,0.1,0,20,2,0.1,933292258
7,0.1,0,20,2,0.1,433124624
8,0.1,0,20,2,0.1,1489552292
9,0.1,0,20,2,0.1,1495305540
10,0.1,0,20,2,0.1,1406040162
11,0.1,0,20,2,0.1,439660955
12,0.1,0,20,2,0.1,1148064345
13,0.1,0,20,2,0.1,846900148
14,0.1,0,20,2,0.1,383494873
15,0.1,0,20,2,0.1,397859915
16,0.1,0,20,2,0.1,322190879
17,0.1,0,20,2,0.1,1977714968
18,0.1,0,20,2,0.1,1234495278
19,0.1,0,20,2,0.1,2103219057
20,0.1,0,20,2,0.1,721523497
21,0.1,0,20,2,0.1,2048505149
22,0.1,0,20,2,0.1,2013404385
23,0.1,0,20,2,0.1,1650736303
24,0.1,0,20,2,0.1,1577823496
25,0.1,0,20,2,0.1,105206920
26,0.1,0,20,2,0.1,1896553459
27,0.1,0,20,2,0.1,1216574536
28,0.1,0,20,2,0.1,465764278
29,0.1,0,20,2,0.1,930282577
30,0.1,0,20,2,0.1,622108096
31,0.1,0,20,2,0.1,585941985
32,0.1,0,20,2,0.1,211898352
33,0.1,0,20,2,0.1,153915821
34,0.1,0,20,2,0.1,2019909019
35,0.1,0,20,2,0.1,1938177567
36,0.1,0,20,2,0.1,1910460516
37,0.1,0,20,2,0.1,1800709616
38,0.1,0,20,2,0.1,1186364088
39,0.1,0,20,2,0.1,1366451603
40,0.1,0,20,2,0.1,1708123194
41,0.1,0,20,2,0.1,2129713564
42,0.1,0,20,2,0.1,2061486107
43,0.1,0,20,2,0.1,430293032
44,0.1,0,20,2,0.1,100724728
45,0.1,0,20,2,0.1,1955647513
46,0.1,0,20,2,0.1,1152613195
47,0.1,0,20,2,0.1,1591604807
48,0.1,0,20,2,0.1,1492342625
49,0.1,0,20,2,0.1,353315960
50,0.1,0,20,2,0.1,1878812182
51,0.1,0,20,2,0.1,1505824806
52,0.1,0,20,2,0.1,1391243535
53,0.1,0,20,2,0.1,549058121
54,0.1,0,20,2,0.1,168146421
55,0.1,0,20,2,0.1,1868128944
56,0.1,0,20,2,0.1,1304082740
57,0.1,0,20,2,0.1,1010549203
58,0.1,0,20,2,0.1,718386877
59,0.1,0,20,2,0.1,1772503077
60,0.1,0,20,2,0.1,1457499813
61,0.1,0,20,2,0.1,1637941107
62,0.1,0,20,2,0.1,1025177421
63,0.1,0,20,2,0.1,808881338
64,0.1,0,20,2,0.1,1189591563
65,0.1,0,20,2,0.1,2003817918
66,0.1,0,20,2,0.1,186031324
67,0.1,0,20,2,0.1,1368126027
68,0.1,0,20,2,0.1,321895295
69,0.1,0,20,2,0.1,1712966057
70,0.1,0,20,2,0.1,591434711
71,0.1,0,20,2,0.1,1169572721
72,0.1,0,20,2,0.1,216631646
73,0.1,0,20,2,0.1,1311390507
74,0.1,0,20,2,0.1,1350700895
75,0.1,0,20,2,0.1,1748645691
76,0.1,0,20,2,0.1,1845348655
77,0.1,0,20,2,0.1,1582134546
78,0.1,0,20,2,0.1,1944602708
79,0.1,0,20,2,0.1,1481370568
80,0.1,0,20,2,0.1,1122822868
81,0.1,0,20,2,0.1,1952350563
82,0.1,0,20,2,0.1,1142790656
83,0.1,0,20,2,0.1,1818837498
84,0.1,0,20,2,0.1,1785621029
85,0.1,0,20,2,0.1,1341728853
86,0.1,0,20,2,0.1,1250010895
87,0.1,0,20,2,0.1,81290832
88,0.1,0,20,2,0.1,1244780138
89,0.1,0,20,2,0.1,1800838292
90,0.1,0,20,2,0.1,2048169445
91,0.1,0,20,2,0.1,1114367435
92,0.1,0,20,2,0.1,1960109169
93,0.1,0,20,2,0.1,104438529
94,0.1,0,20,2,0.1,870767730
95,0.1,0,20,2,0.1,233230592
96,0.1,0,20,2,0.1,1161609503
97,0.1,0,20,2,0.1,2026713473
98,0.1,0,20,2,0.1,2091830921
99,0.1,0,20,2,0.1,1067851906
100,0.1,0,20,2,0.1,1705022356
101,0.1,0,20,2,0.1,1048195632
102,0.1,0,20,2,0.1,1203244732
103,0.1,0,20,2,0.1,172617018
104,0.1,0,20,2,0.1,1936132393
105,0.1,0,20,2,0.1,1758152438
106,0.1,0,20,2,0.1,621707915
107,0.1,0,20,2,0.1,1549016255
108,0.1,0,20,2,0.1,373828274
109,0.1,0,20,2,0.1,410332455
110,0.1,0,20,2,0.1,1464355549
111,0.1,0,20,2,0.1,1494101804
112,0.1,0,20,2,0.1,1669952947
113,0.1,0,20,2,0.1,433965535
114,0.1,0,20,2,0.1,1261331378
115,0.1,0,20,2,0.1,1198202039
116,0.1,0,20,2,0.1,867975795
117,0.1,0,20,2,0.1,1789610546
118,0.1,0,20,2,0.1,428171906
119,0.1,0,20,2,0.1,294092511
120,0.1,0,20,2,0.1,718126445
121,0.1,0,20,2,0.1,988659266
122,0.1,0,20,2,0.1,1457811389
123,0.1,0,20,2,0.1,1799030604
124,0.1,0,20,2,0.1,348480603
125,0.1,0,20,2,0.1,2011866015
126,0.1,0,20,2,0.1,160200852
127,0.1,0,20,2,0.1,593127589
128,0.1,0,20,2,0.1,1714768624
129,0.1,0,20,2,0.1,760858871
130,0.1,0,20,2,0.1,871583148
131,0.1,0,20,2,0.1,112848493
132,0.1,0,20,2,0.1,1395858652
133,0.1,0,20,2,0.1,60019983
134,0.1,0,20,2,0.1,129635079
135,0.1,0,20,2,0.1,951859809
136,0.1,0,20,2,0.1,903399789
137,0.1,0,20,2,0.1,1773474266
138,0.1,0,20,2,0.1,166546798
139,0.1,0,20,2,0.1,1269320240
140,0.1,0,20,2,0.1,981797381
141,0.1,0,20,2,0.1,1003906053
142,0.1,0,20,2,0.1,1778934177
143,0.1,0,20,2,0.1,1715069540
144,0.1,0,20,2,0.1,2057526534
145,0.1,0,20,2,0.1,571486561
146,0.1,0,20,2,0.1,1661649818
147,0.1,0,20,2,0.1,2004321248
148,0.1,0,20,2,0.1,1058137548
149,0.1,0,20,2,0.1,1249666357
150,0.1,0,20,2,0.1,1293650803
151,0.1,0,20,2,0.1,375331842
152,0.1,0,20,2,0.1,2147232912
153,0.1,0,20,2,0.1,423860144
154,0.1,0,20,2,0.1,795406126
155,0.1,0,20,2,0.1,612982913
156,0.1,0,20,2,0.1,814499836
157,0.1,0,20,2,0.1,92217677
158,0.1,0,20,2,0.1,2123243571
159,0.1,0,20,2,0.1,773861129
160,0.1,0,20,2,0.1,1570892170
161,0.1,0,20,2,0.1,1817449118
162,0.1,0,20,2,0.1,2105547489
163,0.1,0,20,2,0.1,286935272
164,0.1,0,20,2,0.1,1842569916
165,0.1,0,20,2,0.1,1272752358
166,0.1,0,20,2,0.1,854131466
167,0.1,0,20,2,0.1,1359201716
168,0.1,0,20,2,0.1,1200185409
169,0.1,0,20,2,0.1,602173751
170,0.1,0,20,2,0.1,1715667141
171,0.1,0,20,2,0.1,327401520
172,0.1,0,20,2,0.1,828513301
173,0.1,0,20,2,0.1,992938209
174,0.1,0,20,2,0.1,1906905212
175,0.1,0,20,2,0.1,2118814715
176,0.1,0,20,2,0.1,864842677
177,0.1,0,20,2,0.1,1944836123
178,0.1,0,20,2,0.1,980603758
179,0.1,0,20,2,0.1,912666622
180,0.1,0,20,2,0.1,1366593256
181,0.1,0,20,2,0.1,1746483843
182,0.1,0,20,2,0.1,1430463402
183,0.1,0,20,2,0.1,288669049
184,0.1,0,20,2,0.1,1640654845
185,0.1,0,20,2,0.1,1557619068
186,0.1,0,20,2,0.1,1575815317
187,0.1,0,20,2,0.1,2011218137
188,0.1,0,20,2,0.1,445547687
189,0.1,0,20,2,0.1,1938192402
190,0.1,0,20,2,0.1,436093310
191,0.1,0,20,2,0.1,89368788
192,0.1,0,20,2,0.1,928751756
193,0.1,0,20,2,0.1,1438445061
194,0.1,0,20,2,0.1,1975281648
195,0.1,0,20,2,0.1,741481257
196,0.1,0,20,2,0.1,1589021542
197,0.1,0,20,2,0.1,629862572
198,0.1,0,20,2,0.1,124040236
199,0.1,0,20,2,0.1,1591838859
200,0.1,0,20,2,0.1,108083347
201,0.1,0,20,2,0.1,757649284
202,0.1,0,20,2,0.1,498806927
203,0.1,0,20,2,0.1,1989564754
204,0.1,0,20,2,0.1,855159136
205,0.1,0,20,2,0.1,334376395
206,0.1,0,20,2,0.1,2070103369
207,0.1,0,20,2,0.1,851520915
208,0.1,0,20,2,0.1,1700160915
209,0.1,0,20,2,0.1,958880086
210,0.1,0,20,2,0.1,1064676069
211,0.1,0,20,2,0.1,1113367631
212,0.1,0,20,2,0.1,189527472
213,0.1,0,20,2,0.1,1817988189
214,0.1,0,20,2,0.1,1822189999
215,0.1,0,20,2,0.1,1929425201
216,0.1,0,20,2,0.1,1248262431
217,0.1,0,20,2,0.1,2145944292
218,0.1,0,20,2,0.1,1657094856
219,0.1,0,20,2,0.1,347939022
220,0.1,0,20,2,0.1,1554209304
221,0.1,0,20,2,0.1,1371641006
222,0.1,0,20,2,0.1,722350852
223,0.1,0,20,2,0.1,617089870
224,0.1,0,20,2,0.1,1976652321
225,0.1,0,20,2,0.1,577274599
226,0.1,0,20,2,0.1,1235179302
227,0.1,0,20,2,0.1,316792161
228,0.1,0,20,2,0.1,405336949
229,0.1,0,20,2,0.1,1282189725
230,0.1,0,20,2,0.1,819694079
231,0.1,0,20,2,0.1,1793952217
232,0.1,0,20,2,0.1,2095668298
233,0.1,0,20,2,0.1,2091722605
234,0.1,0,20,2,0.1,718216999
235,0.1,0,20,2,0.1,1267775871
236,0.1,0,20,2,0.1,1683142831
237,0.1,0,20,2,0.1,1452430625
238,0.1,0,20,2,0.1,322685703
239,0.1,0,20,2,0.1,1637060836
240,0.1,0,20,2,0.1,959046809
241,0.1,0,20,2,0.1,1410420939
242,0.1,0,20,2,0.1,23595302
243,0.1,0,20,2,0.1,2044073226
244,0.1,0,20,2,0.1,634345232
245,0.1,0,20,2,0.1,795905909
246,0.1,0,20,2,0.1,817908056
247,0.1,0,20,2,0.1,1232731572
248,0.1,0,20,2,0.1,1996691780
249,0.1,0,20,2,0.1,1171720424
250,0.1,0,20,2,0.1,1804841911
251,0.1,0,20,2,0.1,97591752
252,0.1,0,20,2,0.1,887123524
253,0.1,0,20,2,0.1,1059744866
254,0.1,0,20,2,0.1,952979509
255,0.1,0,20,2,0.1,164558885
256,0.1,0,20,2,0.1,232585324
257,0.1,0,20,2,0.1,2073472111
258,0.1,0,20,2,0.1,1776538252
259,0.1,0,20,2,0.1,1332626666
260,0.1,0,20,2,0.1,626122484
261,0.1,0,20,2,0.1,1042316562
262,0.1,0,20,2,0.1,301166965
263,0.1,0,20,2,0.1,71472262
264,0.1,0,20,2,0.1,1751149946
265,0.1,0,20,2,0.1,796377092
266,0.1,0,20,2,0.1,28234517
267,0.1,0,20,2,0.1,2135301265
268,0.1,0,20,2,0.1,1090629021
269,0.1,0,20,2,0.1,304149079
270,0.1,0,20,2,0.1,1411698620
271,0.1,0,20,2,0.1,146628893
272,0.1,0,20,2,0.1,1440002430
273,0.1,0,20,2,0.1,1632113209
274,0.1,0,20,2,0.1,1780186647
275,0.1,0,20,2,0.1,275919825
276,0.1,0,20,2,0.1,677678109
277,0.1,0,20,2,0.1,553182705
278,0.1,0,20,2,0.1,1965536717
279,0.1,0,20,2,0.1,1433494476
280,0.1,0,20,2,0.1,1392932795
281,0.1,0,20,2,0.1,832464081
282,0.1,0,20,2,0.1,1650751571
283,0.1,0,20,2,0.1,1894241539
284,0.1,0,20,2,0.1,1152539634
285,0.1,0,20,2,0.1,398931903
286,0.1,0,20,2,0.1,1955987697
287,0.1,0,20,2,0.1,1866531707
288,0.1,0,20,2,0.1,1482294488
289,0.1,0,20,2,0.1,1192926131
290,0.1,0,20,2,0.1,2042126991
291,0.1,0,20,2,0.1,338637948
292,0.1,0,20,2,0.1,2049674401
293,0.1,0,20,2,0.1,1823772532
294,0.1,0,20,2,0.1,1682227508
295,0.1,0,20,2,0.1,1745174058
296,0.1,0,20,2,0.1,1195117063
297,0.1,0,20,2,0.1,1719957369
298,0.1,0,20,2,0.1,2054769639
299,0.1,0,20,2,0.1,1625097426
300,0.1,0,20,2,0.1,1098668016
301,0.1,0,20,2,0.1,1817602315
302,0.1,0,20,2,0.1,754134826
303,0.1,0,20,2,0.1,642913358
304,0.1,0,20,2,0.1,2002031673
305,0.1,0,20,2,0.1,1689144806
306,0.1,0,20,2,0.1,961964244
307,0.1,0,20,2,0.1,1894494325
308,0.1,0,20,2,0.1,1213642586
309,0.1,0,20,2,0.1,383564441
310,0.1,0,20,2,0.1,610969271
311,0.1,0,20,2,0.1,1366249946
312,0.1,0,20,2,0.1,661533781
313,0.1,0,20,2,0.1,844435701
314,0.1,0,20,2,0.1,1917492764
315,0.1,0,20,2,0.1,2009037721
316,0.1,0,20,2,0.1,1425118226
317,0.1,0,20,2,0.1,1090096521
318,0.1,0,20,2,0.1,1996185938
319,0.1,0,20,2,0.1,1574972689
320,0.1,0,20,2,0.1,452945222
321,0.1,0,20,2,0.1,693988351
322,0.1,0,20,2,0.1,1764307557
323,0.1,0,20,2,0.1,217958880
324,0.1,0,20,2,0.1,1046442452
325,0.1,0,20,2,0.1,1251959439
326,0.1,0,20,2,0.1,1832685659
327,0.1,0,20,2,0.1,727325205
328,0.1,0,20,2,0.1,1269808786
329,0.1,0,20,2,0.1,94407207
330,0.1,0,20,2,0.1,271816475
331,0.1,0,20,2,0.1,1141616042
332,0.1,0,20,2,0.1,549837773
333,0.1,0,20,2,0.1,147653629
334,0.1,0,20,2,0.1,644040345
335,0.1,0,20,2,0.1,1437746796
336,0.1,0,20,2,0.1,1860513998
337,0.1,0,20,2,0.1,261365448
338,0.1,0,20,2,0.1,221489388
339,0.1,0,20,2,0.1,1207636178
340,0.1,0,20,2,0.1,688437601
341,0.1,0,20,2,0.1,235720596
342,0.1,0,20,2,0.1,328948346
343,0.1,0,20,2,0.1,1412471753
344,0.1,0,20,2,0.1,56072341
345,0.1,0,20,2,0.1,772790698
346,0.1,0,20,2,0.1,89053030
347,0.1,0,20,2,0.1,1202107401
348,0.1,0,20,2,0.1,2128329777
349,0.1,0,20,2,0.1,438828298
350,0.1,0,20,2,0.1,220044581
351,0.1,0,20,2,0.1,1620763219
352,0.1,0,20,2,0.1,1911745985
353,0.1,0,20,2,0.1,555683637
354,0.1,0,20,2,0.1,410310480
355,0.1,0,20,2,0.1,397244913
356,0.1,0,20,2,0.1,2087806261
357,0.1,0,20,2,0.1,2044122679
358,0.1,0,20,2,0.1,1021064825
359,0.1,0,20,2,0.1,1425283413
360,0.1,0,20,2,0.1,559764781
361,0.1,0,20,2,0.1,19713940
362,0.1,0,20,2,0.1,1333846927
363,0.1,0,20,2,0.1,1637624951
364,0.1,0,20,2,0.1,425436550
365,0.1,0,20,2,0.1,1831785787
366,0.1,0,20,2,0.1,142856129
367,0.1,0,20,2,0.1,1254219651
368,0.1,0,20,2,0.1,201408265
369,0.1,0,20,2,0.1,932322887
370,0.1,0,20,2,0.1,1711189173
371,0.1,0,20,2,0.1,1862138060
372,0.1,0,20,2,0.1,1845937289
373,0.1,0,20,2,0.1,2024569116
374,0.1,0,20,2,0.1,176741849
375,0.1,0,20,2,0.1,358275075
376,0.1,0,20,2,0.1,1268834640
377,0.1,0,20,2,0.1,858040718
378,0.1,0,20,2,0.1,1020683162
379,0.1,0,20,2,0.1,597201506
380,0.1,0,20,2,0.1,1272647254
381,0.1,0,20,2,0.1,569398034
382,0.1,0,20,2,0.1,187315420
383,0.1,0,20,2,0.1,289719194
384,0.1,0,20,2,0.1,1986161868
385,0.1,0,20,2,0.1,988001915
386,0.1,0,20,2,0.1,1486387298
387,0.1,0,20,2,0.1,1950609100
388,0.1,0,20,2,0.1,1000997835
389,0.1,0,20,2,0.1,1705214728
390,0.1,0,20,2,0.1,1138323038
391,0.1,0,20,2,0.1,1707211290
392,0.1,0,20,2,0.1,1734170580
393,0.1,0,20,2,0.1,1495143362
394,0.1,0,20,2,0.1,1475398752
395,0.1,0,20,2,0.1,1232986870
